"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "Cluster" "scenario"
"X.157.25.63.75.1" -738.793362137034 537.291199830709 41.1308583944729 104.687145123108 37.0220180552825 21.7620486978042 34.5613763584644 6.14457878111919 3.77589146191865 3.09550584380822 1 "SSP1-RCP2.6"
"X.114.25.57.25.1" 1179.87943291513 -106.732194537618 26.4490486191017 4.82953850151273 -52.0463776019172 3.30748383184854 12.2636480022485 -10.0542065455554 -0.469113911156019 5.78095666407491 4 "SSP1-RCP2.6"
"X.107.25.54.25.1" 1218.2648465576 -22.9998890488935 -82.839158761489 -0.956797413634501 46.4014119669316 4.80838197469593 10.6162735345876 -5.23775014429691 15.2582688773034 -2.94807827351127 4 "SSP1-RCP2.6"
"X.105.75.59.25.1" -1056.57556560398 -295.866876712453 -41.4622781496645 5.20328794042342 -12.2713372042097 -9.53226766024034 30.2301472429371 23.2537220670465 0.4986171993303 -2.00739315119654 3 "SSP1-RCP2.6"
"X.65.25.50.75.1" -1054.59889867521 -286.425698128152 -57.5124755364473 31.7499397529852 -15.500732377676 -28.7683109625066 23.8861113308803 24.0962437753056 -0.886295550701177 -0.237018734638666 3 "SSP1-RCP2.6"
"X23.75.62.75.1" -154.43909579472 503.966272720243 -58.9636581862092 -82.81949315765 -30.5745726762464 -4.86360198296406 -17.0472064737604 19.1335000129851 -5.24013899558199 -5.40064945715453 1 "SSP1-RCP2.6"
"X23.75.63.75.1" -142.864523504334 410.648753223531 -48.2216256732403 -122.070097890809 -28.191626135805 -17.629444527515 -15.1692565392374 18.1893177811477 -21.1304486976555 26.1510626777642 1 "SSP1-RCP2.6"
"X33.25.66.25.1.1" -1011.69970690444 -230.814693110335 -26.6228516870449 -10.2568726496775 -1.98717928017617 7.69183028619863 9.7668778704805 0.750954790905258 0.47111058283036 4.2318187700894 3 "SSP1-RCP2.6"
"X45.75.57.25.1" 1345.89966659891 -92.678326154157 -23.4650399275685 15.8416454489481 -50.1508353124718 2.09622375039581 28.9566457239193 -28.8508208348517 5.97301075987924 1.23665248998641 4 "SSP1-RCP2.6"
"X52.25.61.25.1" 1275.18351928515 -106.574776048648 -1.3556801084388 15.498838702045 -49.2099132821406 -3.86744468157475 16.5249772905744 -18.0355126156798 1.3493487887526 3.94612175369231 4 "SSP1-RCP2.6"
"X53.75.63.75.1" 1026.93355618765 -100.837153103541 54.0495382199848 22.0418345477622 -53.0274351587518 -13.6940255158721 -11.494069184077 -3.56591417815422 -1.33236618117254 2.6470639146138 4 "SSP1-RCP2.6"
"X61.75.61.25.1" 1273.57978176841 -110.404702563277 6.52882290352525 17.2093765327 -52.4672500288722 -4.27478450899441 11.996885719775 -15.6345433980738 0.533801272524688 4.92663956412177 4 "SSP1-RCP2.6"
"X62.25.62.25.1" -1041.44144793432 -283.382526628959 -42.3415239945809 10.8118635135375 -10.6214925088762 -26.6546689341097 28.2768077642706 23.438727284727 -1.91493584589399 1.23943294813921 3 "SSP1-RCP2.6"
"X69.25.62.25.1" 1177.85455335027 -99.2612252946203 30.2878038132708 29.0157279715079 -53.7788600747579 -15.485327094233 -4.19075862252559 -10.8018677270114 0.367110740045742 2.70914247043476 4 "SSP1-RCP2.6"
"X79.25.62.75.1" -1056.74831877688 -315.224674412654 -68.226243800345 29.8409558193212 -19.5615346719104 -24.5071476695374 24.5935569368877 24.7941480990048 -0.89534110136788 -0.349644810779411 3 "SSP1-RCP2.6"
"X92.25.57.25.1" 1309.25869122424 -103.064064232144 -4.01707090269116 17.8888261140176 -51.9400412468951 -1.58160140675622 18.1755950637018 -20.615945690219 1.67386463750393 4.69312414196026 4 "SSP1-RCP2.6"
"X101.75.52.75.1" 1163.42306456798 -114.409999066381 45.1225943809818 15.1243321187275 -56.9582162227099 0.952393025839035 -3.49690779501903 1.67670371762311 -4.09040134395378 7.33671958196032 4 "SSP1-RCP2.6"
"X.152.25.66.25.1" 571.032576694971 -85.9576241824023 83.8542132424465 -9.42933882458578 -32.0097032298087 -8.81741571339111 -4.40979491073395 5.64033244256758 5.49331636417166 1.05482934474533 2 "SSP1-RCP2.6"
"X.144.75.62.25.1" -1002.16644247851 -185.446529623413 2.69768562664356 -40.7392046173206 6.66899996918895 37.8030903539623 1.83024061649978 -9.78653402842769 0.989875102459097 2.13424106997086 3 "SSP1-RCP2.6"
"X.133.75.59.75.1" -1032.19672741698 -246.285822364741 1.19209631789139 -46.1072037691013 2.93141204995863 22.2428529104697 43.5637456010501 16.8181196594132 3.18038280054396 -2.55351613906736 3 "SSP1-RCP2.6"
"X.124.25.58.75.1" 229.087203528547 -60.4362388311932 127.011184153142 -67.7721273591492 -12.6110649325223 6.47258113356344 19.1820955066662 2.63165908893667 5.49606542883969 3.72135128185651 2 "SSP1-RCP2.6"
"X.110.75.59.25.1" 1203.50983528215 -99.0881587312929 17.1172250790732 11.3485274272429 -44.1716219236152 -2.83352974251623 8.5598092699086 -9.53774296814993 4.83073358905669 7.90698514333013 4 "SSP1-RCP2.6"
"X.105.75.55.25.1" 1163.21498218179 -104.713783558782 33.2399658824095 5.54874246966686 -45.3184322385136 2.1940031068642 3.6473210484146 -1.00683852545924 1.37566357255828 11.1197951287456 4 "SSP1-RCP2.6"
"X.104.25.55.75.1" -427.60648509345 -79.8730375731364 66.6300332579192 -52.8272144075394 29.5846880953961 34.3708735800497 -23.4053915707314 9.59591756520927 6.64559092959936 -14.4553496455161 3 "SSP1-RCP2.6"
"X.93.75.51.75.1" 1343.84949917313 -93.5155279460638 -27.985790973576 15.6989737324325 -44.3775296116389 -0.208424797592361 27.1057117983806 -27.6511381595182 11.5193044563567 3.1653266423534 4 "SSP1-RCP2.6"
"X.91.25.55.25.1" 853.079130188576 -93.6616379834831 93.1353642877907 22.8235655889376 -52.9558978756123 -11.8818371431412 -29.8921837083836 12.0705125269374 3.46108884950628 2.6132783524026 4 "SSP1-RCP2.6"
"X.79.25.54.25.1" -781.664632846296 -147.244639979447 39.4746778953059 -48.852322318182 18.995658824809 -13.7811400343526 40.2693289867899 0.926385319806875 2.1923768803633 -0.337341913869103 3 "SSP1-RCP2.6"
"X15.75.61.25.1" -793.716405749115 1.6470736237341 90.2269447382506 -124.415433415545 33.7786088483052 1.0931535066616 44.9122728345619 -3.73626061035477 -0.400293188574215 5.5413961780447 3 "SSP1-RCP2.6"
"X39.25.66.75.1" -76.2392814232777 -76.1129505349155 103.433014379191 -53.6294847167988 1.93579007811282 -15.5608627260511 16.395062853304 7.07828230395339 4.05785048814232 0.328673154464987 2 "SSP1-RCP2.6"
"X49.75.60.25.1" -991.428833873497 -210.3170403792 5.52154465199881 -33.7623175054131 8.48432521189529 -21.5511177293434 38.4706852664068 17.2224398958978 -2.5723591901844 5.14202610528609 3 "SSP1-RCP2.6"
"X65.25.60.75.1" 1314.52846297402 -102.06454354263 -14.1375834359542 16.5654954681097 -45.0193826224999 -3.26964415539514 18.5788544812953 -21.3705812262038 8.15653442992639 5.84283030591805 4 "SSP1-RCP2.6"
"X77.25.64.25.1.1" -1049.39359109671 -297.175257220975 -55.3298628489909 19.0961371841132 -14.7826472568792 -19.6359434789256 24.3079487969667 21.4121007997806 -0.469943986978851 0.516819306766799 3 "SSP1-RCP2.6"
"X80.25.65.25.1" -961.540866806886 -184.81689309421 9.1493803455232 -18.2328427821261 14.1437403671855 -40.9313028759622 31.5640585347839 5.18503424468435 -0.108219248184457 0.71901262952732 3 "SSP1-RCP2.6"
"X88.25.57.75.1" 1328.72785717852 -93.1158817328408 -20.0511127562165 16.3793285789284 -45.1066741083374 1.09579194231064 23.8154489554082 -24.1797323422714 9.82702177110614 4.88623538090901 4 "SSP1-RCP2.6"
"X139.75.48.25.1" 471.488898829478 -71.2442570779725 103.703011620715 -33.1870342058354 -37.4617691876094 -1.07811532026998 -3.36188883058079 10.0617386584571 4.58985816211121 2.93782994558734 2 "SSP1-RCP2.6"
"X145.75.59.75.1.1" -827.376384299578 -106.948143682947 66.8630832539466 -73.4143223999564 36.5811622070988 -24.7370665563794 46.0934260801156 -2.45683708622291 1.48908809421006 0.103587468144972 3 "SSP1-RCP2.6"
"X151.75.59.75.1" -1074.37414872014 -307.384625229233 -62.6317293260598 29.3251133391914 -19.6706597380322 -15.3805691083595 20.1388253899018 24.8218660658602 -0.387226142317468 -0.146797603198231 3 "SSP1-RCP2.6"
"X.156.75.63.75.1" -791.050642702159 511.162151086756 32.66658963152 104.636112699771 35.7614127318737 22.9062012850201 36.9312087789228 8.4941147485769 4.43402857928214 3.10251978923053 1 "SSP1-RCP2.6"
"X.155.75.61.25.1" -723.964463504826 -139.485764303725 35.1772458187781 -39.7153792683437 17.2946373189168 -22.4134840476568 32.3786916064221 -0.575659729540784 3.60352704808973 -0.0479387398148877 3 "SSP1-RCP2.6"
"X.131.75.61.25.1" -1017.16269104495 -234.834068986862 -2.21869718594416 -19.4993837577476 4.08603536452585 -22.3283016596218 25.9459867078438 10.951169414774 -0.165198918089924 0.943867794088683 3 "SSP1-RCP2.6"
"X.126.75.58.75.1" -1082.70469797764 -327.133875394571 -60.3716014214513 6.6411755560978 -20.7356237545707 15.4816712224348 25.9210881520805 25.6016573767565 1.34382997843039 -0.641322561433813 3 "SSP1-RCP2.6"
"X.125.75.64.75.1" 765.689497153792 -76.2588547791738 65.3017991996766 -9.20150512634866 -25.4535560526554 -5.00879268759093 -0.751715364110544 3.13027185703539 8.56946204819379 6.69966642918396 4 "SSP1-RCP2.6"
"X.115.75.55.75.1" 1069.49985905371 22.807916178491 -88.8580392308573 -7.83590868777192 73.771210868154 11.721698813141 7.1816078433019 2.81223871538716 -13.6281450701472 -6.41311259073807 4 "SSP1-RCP2.6"
"X.114.25.60.25.1" 1209.57953667278 -90.84444806808 7.42964342852928 13.416724174924 -36.2738362396757 -4.39654167533983 7.49419513841728 -10.3472730246109 11.1199034688621 8.15694856810294 4 "SSP1-RCP2.6"
"X.95.75.56.75.1" 404.826966470057 -69.8911333021913 100.930354808843 1.57105071402193 -34.1922619548018 -10.612234012258 -18.2291803809439 7.46025586403776 12.3646119519362 0.116883020688942 2 "SSP1-RCP2.6"
"X.90.75.52.25.1" 204.482068172499 -134.133199067135 117.701600989554 -12.3599104945681 -48.3440936695457 17.9188928820097 -23.8323859787057 24.2546355941992 15.0480083558149 -5.20999815972719 2 "SSP1-RCP2.6"
"X.77.25.51.75.1" 779.647465375409 -104.000765311961 86.2335715625293 7.81723850005478 -39.5047400659663 -4.22052679757058 -28.4776603038313 17.6179077326798 8.4064366060805 4.0967480173932 4 "SSP1-RCP2.6"
"X14.75.63.75.1" -1106.96920709042 -354.546910509902 -96.885211046089 43.490682310519 -33.7461231040759 5.0021687283133 17.3014556444488 30.7874850304341 -0.0898695968499953 0.900329999873144 3 "SSP1-RCP2.6"
"X29.25.64.25.1.1" -1028.5951209254 -270.136216689854 -40.8257922016878 3.24402267799579 -8.21493464967574 -12.9682731686497 26.7826658102029 17.2264467505039 -0.221670204543944 2.14451382091489 3 "SSP1-RCP2.6"
"X44.25.60.75.1" 1211.81588507077 -105.588249641383 8.21638531737545 7.90341422164278 -38.2546928267798 0.787640266212458 6.59248343269518 -6.85339050945705 9.67697965341959 9.55587380401847 4 "SSP1-RCP2.6"
"X56.75.64.75.1" -106.992136555631 -61.2082484762647 85.0472140392317 -19.6480995607098 3.92888415839111 -40.0439331959414 4.58800034853566 -3.56784289613155 7.9638469612215 -0.593042161795832 2 "SSP1-RCP2.6"
"X60.75.60.75.1" 1265.89891386711 -99.8497795395396 -8.96349233049052 15.0787313146138 -36.219605413591 -3.09368637050435 10.6338155221169 -13.1796700559561 11.1988627743463 7.965214133417 4 "SSP1-RCP2.6"
"X64.75.57.75.1" 1310.5889718744 -94.326624624446 -21.1656057983453 13.8794228791192 -36.1958555600868 -1.35271240493534 18.1500658775246 -19.4969363754897 12.6162542630916 8.07539496160022 4 "SSP1-RCP2.6"
"X75.75.64.25.1" -1063.59449619357 -304.201390608607 -71.298146524315 43.154181001935 -20.7907121753114 -27.5060713017592 10.3676366151464 18.0220698806934 -0.41818695238473 0.349411266579519 3 "SSP1-RCP2.6"
"X77.75.63.75.1" -1026.53208684433 -266.119573187931 -34.4596562429996 4.57589906709908 -6.43738672943495 -19.4938115947112 22.8111652144244 14.6550205056428 0.0646573991502048 0.717979339735998 3 "SSP1-RCP2.6"
"X142.25.52.75.1" 997.862894413588 -88.1462103294732 26.3597800577393 -10.2245947176902 -23.137222412403 -1.35320851421311 12.8630639354624 -0.299178245144132 7.10062156850203 10.3275897925741 4 "SSP1-RCP2.6"
"X.136.75.60.75.1" -1024.23090930396 -229.231804776417 3.16662623485258 -41.5092008209237 4.53132283660787 11.2764716923508 34.9764965249576 15.5403675827516 1.26616614509317 1.65777368817376 3 "SSP1-RCP2.6"
"X.105.75.58.25.1" -1092.52213308279 -350.423758019119 -82.5779809318496 31.4607205332108 -28.0535302414918 5.16173695792625 13.3750814468176 22.6863017974896 0.661406070488484 0.106149068791842 3 "SSP1-RCP2.6"
"X.95.75.51.75.1" 1118.57646239119 -5.73343698958154 -90.4276156532256 -5.85150265856234 69.8398364851038 1.66087458292518 2.47096845471823 -0.293037279142376 -9.9512368095984 -6.42339003061682 4 "SSP1-RCP2.6"
"X.69.75.48.25.1" -376.130425104177 370.486588340055 -25.951913720627 -132.317553901475 -41.4085636974813 6.16194039540877 -35.6451668205989 39.1497072632895 -27.2822742724533 28.5191836702393 1 "SSP1-RCP2.6"
"X.68.25.48.25.1" -724.427382526029 711.970239482347 43.0075654395675 130.752864020677 28.98083066414 60.2014612172169 34.9001145294924 7.67134298584189 5.90930143796764 4.6453156536699 1 "SSP1-RCP2.6"
"X37.75.60.75.1" -337.809849204268 708.920936316413 -19.8897011049576 52.6736031174125 11.5672609389257 42.3375490764658 8.96905390435945 16.2709512629093 -9.64723903413016 20.8661821798425 1 "SSP1-RCP2.6"
"X38.75.63.25.1.1" -1056.98674020994 -269.791703687527 -53.2330484406512 17.0100334539748 -14.1115205563546 2.83153121987501 10.9570964047302 12.3897655124411 0.398043042304179 3.5348124093762 3 "SSP1-RCP2.6"
"X40.25.59.25.1" -94.7197303386879 474.353170762443 -30.1859671047996 0.680243808496669 -131.402507749654 -13.931836302714 12.4320377357468 -29.1623284853855 60.2595646440832 -27.3028957862579 1 "SSP1-RCP2.6"
"X42.75.59.75.1.1" 1244.92487077455 -98.5768316978323 -5.55369097905393 7.7991217325021 -30.0201143990537 -0.317490993502316 7.42096590624887 -7.87966647880128 14.4462879658091 11.1943110263445 4 "SSP1-RCP2.6"
"X47.25.61.25.1" 1251.00211894088 -89.3453822069747 -13.6140039971625 9.67631497566666 -27.817187387771 -1.09974832102343 11.8897498721935 -12.5212609286016 15.7701527487373 9.90050543214519 4 "SSP1-RCP2.6"
"X62.75.59.25.1" 1302.47302561303 -84.3901812572912 -28.9032991734084 12.9187271969462 -27.2311496278109 -0.757958824010109 17.7636206080815 -18.4118822996617 18.0533647000457 8.12708823673317 4 "SSP1-RCP2.6"
"X62.75.63.25.1" 1039.08014463645 -36.2267387780145 -29.1036768257478 4.73973674292786 42.3546804558803 -8.44590863548316 -20.2783225783775 13.1558597175576 10.135995605273 -2.36634516017224 4 "SSP1-RCP2.6"
"X65.25.64.75.1" -1062.69929272913 -311.360441494891 -62.9806235947691 24.0140159241554 -18.571380266293 -11.4327845158613 13.3553405764057 16.2744977507673 0.293548803366222 0.737927475498928 3 "SSP1-RCP2.6"
"X66.75.62.75.1" 1096.54850500804 -86.1254255384055 26.1032040420182 20.7701879195231 -28.2037101520414 -16.9010643752578 -13.1185889058348 -1.5220001380112 13.6902045477023 7.90990586041618 4 "SSP1-RCP2.6"
"X75.25.64.75.1" -1096.51672498221 -363.247841869054 -95.3136825316066 39.6394567308677 -32.292034816211 6.57795329116345 12.8426064534096 24.7373911988656 0.728574622574966 0.162617204659818 3 "SSP1-RCP2.6"
"X.155.25.66.75.1" -1058.61569603876 -294.532255772275 -55.8693329525277 22.6422339192277 -15.9024909795879 -10.8853946279211 7.52970691295157 10.9150750709405 1.06698626753597 0.183343689504946 3 "SSP1-RCP2.6"
"X.131.25.60.25.1" -1074.01892623943 -309.305202734345 -70.1819093869577 31.8652739262363 -21.9106655172636 -4.72975702850032 7.29432845564582 16.3852566080325 -0.0348206844798192 2.04291025675141 3 "SSP1-RCP2.6"
"X.119.25.63.25.1" 122.568949872703 79.0267853963723 59.2594330386148 -41.1475001487983 69.4667054429744 -4.06566914492056 -23.6899558734367 10.8726088499692 -16.1072970320701 -6.47936303758957 2 "SSP1-RCP2.6"
"X.115.75.60.75.1" 11.5238214382659 492.346469719546 75.6634559123306 105.960321388905 -12.4793805628863 49.7001455124723 19.1354650323032 5.25573942272825 -4.65012263386125 -0.977068577211999 2 "SSP1-RCP2.6"
"X.91.75.56.75.1" 15.8872946452363 -70.4780799357578 82.3836366323531 -18.5075440875006 1.18982450955419 -14.9469145472596 -7.45278622017941 7.02468978489544 11.5056943536649 1.80487304017218 2 "SSP1-RCP2.6"
"X31.75.61.75.1" -323.195667628931 644.313921003038 -135.742044161454 -123.75946287887 -78.8134062187026 -33.9919285803466 -13.8246579126454 1.06387547433874 -11.5424236374617 17.9907988305147 1 "SSP1-RCP2.6"
"X31.75.68.25.1" -1018.98842734933 -217.394324201704 -15.321480716384 -7.16092417832752 0.803016707954113 -14.1638847579041 18.6022984235679 9.36792750889506 -0.724590320666114 4.6131506514844 3 "SSP1-RCP2.6"
"X41.25.59.75.1" 1212.29094573189 -62.9020381142121 -23.4770156501097 3.5025546261152 -20.9544668274671 0.738551649611721 13.3136518572939 -11.9227050714777 21.4657504325277 8.4224465006805 4 "SSP1-RCP2.6"
"X52.75.65.75.1" -1090.30279326533 -335.682097597566 -82.5944325623861 32.0988489884703 -27.6999595357592 9.73416883691624 9.79324675671587 20.5357247399543 0.712048614897324 1.29319819226828 3 "SSP1-RCP2.6"
"X55.75.58.75.1" 146.258029606241 461.047975469849 63.6662748554522 109.499888955353 -16.6753563015938 54.0214642463037 17.6495909328656 8.17535563886936 -7.34223874765086 0.120440239637273 2 "SSP1-RCP2.6"
"X62.25.58.25.1" 1314.81911709626 -65.5888996546075 -48.3701739739055 12.3141205940937 -16.4959696226251 3.09202970454364 24.562547560178 -21.4973342363127 25.3682608484402 5.61215956623628 4 "SSP1-RCP2.6"
"X62.75.58.75.1" 1284.9933109017 -85.3508310810768 -28.3297816193816 11.1685903359141 -19.2977629723241 -1.74250770247573 12.1530979599343 -13.04165867606 20.4222439692364 10.0417188927803 4 "SSP1-RCP2.6"
"X66.25.62.25.1" -805.73789729837 -86.8337623586552 68.0503733720292 -68.7160016807246 38.2223755288566 -28.4898832376934 35.3412594010453 -10.1183523902618 1.26860984070623 3.68405566861044 3 "SSP1-RCP2.6"
"X68.75.60.25.1" 1282.92113494123 -88.7790107063758 -27.6294136559971 13.1554898329282 -19.520612949455 -5.05276823538972 9.81477871806342 -13.8906028106989 20.6625063821412 9.28559287014618 4 "SSP1-RCP2.6"
"X80.75.59.25.1" 1256.00865423526 -86.5255992147687 -20.6572533130574 13.2100580201556 -18.0865188289209 -3.30582261137166 6.60909699793931 -8.81248713671736 18.1197054471399 10.9490272450887 4 "SSP1-RCP2.6"
"X83.25.58.75.1" 1289.40298927815 -89.3148606040416 -30.3468472898134 12.9305440411224 -19.3413509493695 -4.65014518159776 11.0008952005396 -14.8666686132895 20.8752309614641 9.16023311203707 4 "SSP1-RCP2.6"
"X.113.25.58.25.1" 1244.75805011676 -78.6347033031325 -25.6393140531754 6.68549672337496 -10.2122290115184 2.77044081675626 7.84426780420855 -4.69497289350879 20.616382755497 11.2259157573162 4 "SSP1-RCP2.6"
"X.110.75.56.75.1" 1288.45037334853 -76.9259336276865 -42.175843275125 8.10562772277618 -9.81917185624089 0.999398603742857 14.8677664393485 -13.3601703811876 24.0452168226799 8.50151546267575 4 "SSP1-RCP2.6"
"X.102.25.53.75.1" 1307.76177429743 -71.1135915995179 -48.9772360704779 7.99024225248663 -9.69704012880324 1.79908174337426 19.0703944132805 -17.4934111713663 26.1350181052843 7.0728213793498 4 "SSP1-RCP2.6"
"X8.25.59.25.1" -1037.85272246344 -252.1691406459 -24.4176307388827 -22.7267028801035 -4.787855489047 20.9911256110258 22.9818486860466 12.3068302051564 0.659703409155138 4.08091593152827 3 "SSP1-RCP2.6"
